temperature_2m,source,model,relative_humidity_2m,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,uv_index,uv_index_clear_sky,sunshine_duration,time_utc,latitude_grid,longitude_grid,elevation_m
12.2,openmeteo_historical_forecast,best_match,56,1003.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 10:00:00+00:00,34.03202,-118.52633,86.0
11.9,openmeteo_historical_forecast,best_match,58,1003.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 11:00:00+00:00,34.03202,-118.52633,86.0
12.3,openmeteo_historical_forecast,best_match,53,1002.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 12:00:00+00:00,34.03202,-118.52633,86.0
11.9,openmeteo_historical_forecast,best_match,56,1002.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 13:00:00+00:00,34.03202,-118.52633,86.0
12.2,openmeteo_historical_forecast,best_match,53,1002.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 14:00:00+00:00,34.03202,-118.52633,86.0
12.5,openmeteo_historical_forecast,best_match,58,1003.3,0,0,0,0,0.0,69.0,46.0,23.0,389.6,123.7,0.25,0.25,3329.9,2025-10-16 15:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,68,1003.8,0,0,0,0,0.0,268.0,211.0,57.0,729.7,398.2,1.35,1.35,3600.0,2025-10-16 16:00:00+00:00,34.03202,-118.52633,86.0
18.0,openmeteo_historical_forecast,best_match,58,1004.1,0,0,0,0,0.0,464.0,390.0,74.0,841.8,638.0,2.85,2.85,3600.0,2025-10-16 17:00:00+00:00,34.03202,-118.52633,86.0
20.2,openmeteo_historical_forecast,best_match,47,1003.9,0,0,0,0,0.0,620.0,536.0,84.0,893.7,825.9,4.25,4.25,3600.0,2025-10-16 18:00:00+00:00,34.03202,-118.52633,86.0
20.6,openmeteo_historical_forecast,best_match,44,1003.6,0,0,0,0,0.0,725.0,633.0,92.0,918.4,949.2,5.3,5.3,3600.0,2025-10-16 19:00:00+00:00,34.03202,-118.52633,86.0
20.3,openmeteo_historical_forecast,best_match,51,1002.9,0,0,0,0,0.0,766.0,667.0,99.0,919.2,999.4,5.75,5.75,3600.0,2025-10-16 20:00:00+00:00,34.03202,-118.52633,86.0
20.3,openmeteo_historical_forecast,best_match,53,1002.2,0,0,0,0,0.0,739.0,643.0,96.0,910.1,973.0,5.5,5.5,3600.0,2025-10-16 21:00:00+00:00,34.03202,-118.52633,86.0
19.2,openmeteo_historical_forecast,best_match,76,1001.6,1,1,0,0,0.0,643.0,548.0,95.0,865.6,872.0,4.65,4.65,3600.0,2025-10-16 22:00:00+00:00,34.03202,-118.52633,86.0
19.9,openmeteo_historical_forecast,best_match,61,1001.3,0,0,0,0,0.0,477.0,373.0,104.0,730.7,703.0,3.3,3.3,3600.0,2025-10-16 23:00:00+00:00,34.03202,-118.52633,86.0
19.0,openmeteo_historical_forecast,best_match,66,1001.0,0,0,0,0,0.0,279.0,189.0,90.0,544.9,477.8,1.8,1.8,3600.0,2025-10-17 00:00:00+00:00,34.03202,-118.52633,86.0
18.3,openmeteo_historical_forecast,best_match,64,1001.1,0,0,0,0,0.0,60.0,14.0,46.0,91.2,211.5,0.55,0.55,935.39,2025-10-17 01:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,79,1001.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,2025-10-17 02:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,84,1001.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 03:00:00+00:00,34.03202,-118.52633,86.0
16.2,openmeteo_historical_forecast,best_match,73,1001.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 04:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,65,1001.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 05:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,53,1001.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 06:00:00+00:00,34.03202,-118.52633,86.0
13.6,openmeteo_historical_forecast,best_match,72,1001.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 07:00:00+00:00,34.03202,-118.52633,86.0
12.7,openmeteo_historical_forecast,best_match,76,1001.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 08:00:00+00:00,34.03202,-118.52633,86.0
13.2,openmeteo_historical_forecast,best_match,65,1001.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 09:00:00+00:00,34.03202,-118.52633,86.0
13.7,openmeteo_historical_forecast,best_match,57,1001.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 10:00:00+00:00,34.03202,-118.52633,86.0
14.8,openmeteo_historical_forecast,best_match,47,1001.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 11:00:00+00:00,34.03202,-118.52633,86.0
14.6,openmeteo_historical_forecast,best_match,53,1002.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 12:00:00+00:00,34.03202,-118.52633,86.0
11.9,openmeteo_historical_forecast,best_match,68,1001.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 13:00:00+00:00,34.03202,-118.52633,86.0
13.3,openmeteo_historical_forecast,best_match,57,1002.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 14:00:00+00:00,34.03202,-118.52633,86.0
12.7,openmeteo_historical_forecast,best_match,68,1002.8,0,0,0,0,0.0,67.0,45.0,22.0,386.4,120.0,0.25,0.25,3280.71,2025-10-17 15:00:00+00:00,34.03202,-118.52633,86.0
16.8,openmeteo_historical_forecast,best_match,61,1003.4,0,0,0,0,0.0,264.0,208.0,56.0,727.6,393.9,1.3,1.3,3600.0,2025-10-17 16:00:00+00:00,34.03202,-118.52633,86.0
19.4,openmeteo_historical_forecast,best_match,62,1003.9,0,0,0,0,0.0,460.0,386.0,74.0,839.7,633.4,2.8,2.8,3600.0,2025-10-17 17:00:00+00:00,34.03202,-118.52633,86.0
21.2,openmeteo_historical_forecast,best_match,57,1003.7,0,0,0,0,0.0,618.0,532.0,86.0,892.8,821.1,4.2,4.2,3600.0,2025-10-17 18:00:00+00:00,34.03202,-118.52633,86.0
21.2,openmeteo_historical_forecast,best_match,53,1003.5,0,0,0,0,0.0,724.0,630.0,94.0,919.6,944.1,5.25,5.25,3600.0,2025-10-17 19:00:00+00:00,34.03202,-118.52633,86.0
20.9,openmeteo_historical_forecast,best_match,72,1003.0,1,1,0,0,0.0,763.0,664.0,99.0,920.6,994.0,5.7,5.7,3600.0,2025-10-17 20:00:00+00:00,34.03202,-118.52633,86.0
20.2,openmeteo_historical_forecast,best_match,82,1002.1,3,3,0,0,0.0,732.0,632.0,100.0,900.3,967.4,5.45,5.45,3600.0,2025-10-17 21:00:00+00:00,34.03202,-118.52633,86.0
21.0,openmeteo_historical_forecast,best_match,82,1001.9,5,5,0,0,0.0,634.0,539.0,95.0,857.6,866.1,4.6,4.6,3600.0,2025-10-17 22:00:00+00:00,34.03202,-118.52633,86.0
22.3,openmeteo_historical_forecast,best_match,70,1001.8,0,0,0,0,0.0,476.0,371.0,105.0,733.4,697.1,3.25,3.25,3600.0,2025-10-17 23:00:00+00:00,34.03202,-118.52633,86.0
21.8,openmeteo_historical_forecast,best_match,59,1001.7,0,0,0,0,0.0,278.0,188.0,90.0,549.2,471.8,1.75,1.75,3600.0,2025-10-18 00:00:00+00:00,34.03202,-118.52633,86.0
20.3,openmeteo_historical_forecast,best_match,58,1001.4,0,0,0,0,0.0,56.0,12.0,44.0,80.5,205.5,0.5,0.5,614.06,2025-10-18 01:00:00+00:00,34.03202,-118.52633,86.0
18.8,openmeteo_historical_forecast,best_match,61,1001.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,2025-10-18 02:00:00+00:00,34.03202,-118.52633,86.0
20.3,openmeteo_historical_forecast,best_match,41,1002.0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 03:00:00+00:00,34.03202,-118.52633,86.0
19.2,openmeteo_historical_forecast,best_match,43,1002.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 04:00:00+00:00,34.03202,-118.52633,86.0
16.7,openmeteo_historical_forecast,best_match,66,1002.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 05:00:00+00:00,34.03202,-118.52633,86.0
17.6,openmeteo_historical_forecast,best_match,52,1003.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 06:00:00+00:00,34.03202,-118.52633,86.0
15.4,openmeteo_historical_forecast,best_match,66,1002.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 07:00:00+00:00,34.03202,-118.52633,86.0
14.4,openmeteo_historical_forecast,best_match,66,1003.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 08:00:00+00:00,34.03202,-118.52633,86.0
17.0,openmeteo_historical_forecast,best_match,41,1003.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 09:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,52,1003.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 10:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,45,1003.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 11:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,40,1003.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 12:00:00+00:00,34.03202,-118.52633,86.0
14.6,openmeteo_historical_forecast,best_match,51,1004.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 13:00:00+00:00,34.03202,-118.52633,86.0
14.6,openmeteo_historical_forecast,best_match,49,1004.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18 14:00:00+00:00,34.03202,-118.52633,86.0
14.8,openmeteo_historical_forecast,best_match,46,1005.1,0,0,0,0,0.0,64.0,40.0,24.0,348.4,116.3,0.25,0.25,3231.09,2025-10-18 15:00:00+00:00,34.03202,-118.52633,86.0
18.3,openmeteo_historical_forecast,best_match,48,1005.8,0,0,0,0,0.0,258.0,197.0,61.0,697.2,389.5,1.3,1.3,3600.0,2025-10-18 16:00:00+00:00,34.03202,-118.52633,86.0
22.8,openmeteo_historical_forecast,best_match,40,1006.1,0,0,0,0,0.0,452.0,369.0,83.0,809.0,628.8,2.8,2.8,3600.0,2025-10-18 17:00:00+00:00,34.03202,-118.52633,86.0
24.5,openmeteo_historical_forecast,best_match,37,1006.1,0,0,0,0,0.0,613.0,517.0,96.0,873.3,816.2,4.2,4.2,3600.0,2025-10-18 18:00:00+00:00,34.03202,-118.52633,86.0
22.9,openmeteo_historical_forecast,best_match,52,1005.8,0,0,0,0,0.0,718.0,613.0,105.0,900.2,938.9,5.2,5.2,3600.0,2025-10-18 19:00:00+00:00,34.03202,-118.52633,86.0
22.9,openmeteo_historical_forecast,best_match,54,1005.3,0,0,0,0,0.0,757.0,648.0,109.0,903.8,988.5,5.65,5.65,3600.0,2025-10-18 20:00:00+00:00,34.03202,-118.52633,86.0
23.5,openmeteo_historical_forecast,best_match,51,1004.7,0,0,0,0,0.0,727.0,620.0,107.0,888.9,961.7,5.4,5.4,3600.0,2025-10-18 21:00:00+00:00,34.03202,-118.52633,86.0
23.3,openmeteo_historical_forecast,best_match,52,1004.3,0,0,0,0,0.0,629.0,524.0,105.0,839.8,860.3,4.55,4.55,3600.0,2025-10-18 22:00:00+00:00,34.03202,-118.52633,86.0
24.0,openmeteo_historical_forecast,best_match,46,1004.2,0,0,0,0,0.0,475.0,372.0,103.0,742.2,691.2,3.2,3.2,3600.0,2025-10-18 23:00:00+00:00,34.03202,-118.52633,86.0
22.1,openmeteo_historical_forecast,best_match,57,1003.9,0,0,0,0,0.0,278.0,191.0,87.0,565.4,465.8,1.7,1.7,3600.0,2025-10-19 00:00:00+00:00,34.03202,-118.52633,86.0
19.3,openmeteo_historical_forecast,best_match,78,1003.8,0,0,0,0,0.0,51.0,10.0,41.0,68.9,199.6,0.5,0.5,272.67,2025-10-19 01:00:00+00:00,34.03202,-118.52633,86.0
19.2,openmeteo_historical_forecast,best_match,73,1004.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,2025-10-19 02:00:00+00:00,34.03202,-118.52633,86.0
18.3,openmeteo_historical_forecast,best_match,75,1004.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 03:00:00+00:00,34.03202,-118.52633,86.0
18.8,openmeteo_historical_forecast,best_match,65,1004.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 04:00:00+00:00,34.03202,-118.52633,86.0
19.3,openmeteo_historical_forecast,best_match,51,1005.0,23,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 05:00:00+00:00,34.03202,-118.52633,86.0
17.8,openmeteo_historical_forecast,best_match,63,1005.2,88,0,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 06:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,79,1005.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 07:00:00+00:00,34.03202,-118.52633,86.0
15.4,openmeteo_historical_forecast,best_match,84,1005.1,21,2,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 08:00:00+00:00,34.03202,-118.52633,86.0
15.1,openmeteo_historical_forecast,best_match,79,1005.3,4,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 09:00:00+00:00,34.03202,-118.52633,86.0
16.1,openmeteo_historical_forecast,best_match,61,1005.0,4,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 10:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,58,1004.7,52,0,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 11:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,55,1004.7,33,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 12:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,46,1005.1,92,0,0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 13:00:00+00:00,34.03202,-118.52633,86.0
15.2,openmeteo_historical_forecast,best_match,49,1005.6,39,0,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19 14:00:00+00:00,34.03202,-118.52633,86.0
16.2,openmeteo_historical_forecast,best_match,45,1006.0,72,0,0,72,0.0,63.0,37.0,26.0,326.9,112.6,0.2,0.25,3181.06,2025-10-19 15:00:00+00:00,34.03202,-118.52633,86.0
20.1,openmeteo_historical_forecast,best_match,51,1006.9,99,0,0,99,0.0,252.0,120.0,132.0,429.8,385.2,1.2,1.3,3600.0,2025-10-19 16:00:00+00:00,34.03202,-118.52633,86.0
21.8,openmeteo_historical_forecast,best_match,51,1007.3,1,0,0,1,0.0,449.0,269.0,180.0,594.5,624.2,2.55,2.75,3600.0,2025-10-19 17:00:00+00:00,34.03202,-118.52633,86.0
22.8,openmeteo_historical_forecast,best_match,55,1007.4,58,0,0,58,0.0,605.0,504.0,101.0,857.0,811.3,3.75,4.15,3600.0,2025-10-19 18:00:00+00:00,34.03202,-118.52633,86.0
22.1,openmeteo_historical_forecast,best_match,65,1006.7,32,0,0,32,0.0,712.0,606.0,106.0,895.4,933.7,4.85,5.2,3600.0,2025-10-19 19:00:00+00:00,34.03202,-118.52633,86.0
22.6,openmeteo_historical_forecast,best_match,66,1006.1,97,0,0,97,0.0,733.0,513.0,220.0,719.9,983.1,5.45,5.6,3600.0,2025-10-19 20:00:00+00:00,34.03202,-118.52633,86.0
21.2,openmeteo_historical_forecast,best_match,79,1005.3,25,8,0,25,0.0,710.0,535.0,175.0,772.0,956.0,5.35,5.4,3600.0,2025-10-19 21:00:00+00:00,34.03202,-118.52633,86.0
21.5,openmeteo_historical_forecast,best_match,78,1004.9,30,4,0,30,0.0,615.0,482.0,133.0,778.2,854.5,4.3,4.5,3600.0,2025-10-19 22:00:00+00:00,34.03202,-118.52633,86.0
21.4,openmeteo_historical_forecast,best_match,81,1004.7,7,6,0,7,0.0,449.0,232.0,217.0,467.1,685.2,3.1,3.2,3600.0,2025-10-19 23:00:00+00:00,34.03202,-118.52633,86.0
20.3,openmeteo_historical_forecast,best_match,88,1004.4,12,10,0,12,0.0,286.0,209.0,77.0,627.1,459.9,1.65,1.7,3600.0,2025-10-20 00:00:00+00:00,34.03202,-118.52633,86.0
19.1,openmeteo_historical_forecast,best_match,89,1004.2,37,11,0,37,0.0,42.0,5.0,37.0,35.0,193.7,0.45,0.45,0.0,2025-10-20 01:00:00+00:00,34.03202,-118.52633,86.0
17.9,openmeteo_historical_forecast,best_match,90,1004.3,52,5,0,52,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,2025-10-20 02:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,83,1004.8,99,1,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 03:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,88,1005.1,85,5,0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 04:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,79,1005.3,6,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 05:00:00+00:00,34.03202,-118.52633,86.0
15.0,openmeteo_historical_forecast,best_match,84,1005.8,10,5,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 06:00:00+00:00,34.03202,-118.52633,86.0
14.5,openmeteo_historical_forecast,best_match,76,1005.6,3,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 07:00:00+00:00,34.03202,-118.52633,86.0
14.4,openmeteo_historical_forecast,best_match,79,1005.3,5,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 08:00:00+00:00,34.03202,-118.52633,86.0
14.0,openmeteo_historical_forecast,best_match,75,1005.5,25,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 09:00:00+00:00,34.03202,-118.52633,86.0
13.0,openmeteo_historical_forecast,best_match,79,1005.2,9,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 10:00:00+00:00,34.03202,-118.52633,86.0
13.3,openmeteo_historical_forecast,best_match,69,1004.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 11:00:00+00:00,34.03202,-118.52633,86.0
14.0,openmeteo_historical_forecast,best_match,62,1005.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 12:00:00+00:00,34.03202,-118.52633,86.0
13.2,openmeteo_historical_forecast,best_match,63,1005.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 13:00:00+00:00,34.03202,-118.52633,86.0
13.7,openmeteo_historical_forecast,best_match,59,1006.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-20 14:00:00+00:00,34.03202,-118.52633,86.0
15.0,openmeteo_historical_forecast,best_match,60,1006.5,0,0,0,0,0.0,61.0,38.0,23.0,340.8,108.9,0.25,0.25,3130.62,2025-10-20 15:00:00+00:00,34.03202,-118.52633,86.0
18.3,openmeteo_historical_forecast,best_match,64,1007.3,0,0,0,0,0.0,252.0,192.0,60.0,696.0,380.8,1.25,1.25,3600.0,2025-10-20 16:00:00+00:00,34.03202,-118.52633,86.0
20.6,openmeteo_historical_forecast,best_match,63,1007.5,0,0,0,0,0.0,446.0,367.0,79.0,817.7,619.5,2.7,2.7,3600.0,2025-10-20 17:00:00+00:00,34.03202,-118.52633,86.0
22.1,openmeteo_historical_forecast,best_match,61,1007.3,0,0,0,0,0.0,602.0,509.0,93.0,871.3,806.3,4.1,4.1,3600.0,2025-10-20 18:00:00+00:00,34.03202,-118.52633,86.0
21.5,openmeteo_historical_forecast,best_match,65,1006.9,1,1,0,0,0.0,704.0,604.0,100.0,898.0,928.4,5.1,5.1,3600.0,2025-10-20 19:00:00+00:00,34.03202,-118.52633,86.0
22.1,openmeteo_historical_forecast,best_match,63,1006.1,1,1,0,0,0.0,745.0,642.0,103.0,906.5,977.6,5.55,5.55,3600.0,2025-10-20 20:00:00+00:00,34.03202,-118.52633,86.0
22.3,openmeteo_historical_forecast,best_match,67,1005.7,1,1,0,0,0.0,722.0,620.0,102.0,900.5,950.4,5.3,5.3,3600.0,2025-10-20 21:00:00+00:00,34.03202,-118.52633,86.0
21.6,openmeteo_historical_forecast,best_match,76,1005.1,3,3,0,0,0.0,625.0,524.0,101.0,852.3,848.6,4.45,4.45,3600.0,2025-10-20 22:00:00+00:00,34.03202,-118.52633,86.0
21.2,openmeteo_historical_forecast,best_match,84,1005.0,6,6,0,0,0.0,469.0,371.0,98.0,753.9,679.3,3.0,3.1,3600.0,2025-10-20 23:00:00+00:00,34.03202,-118.52633,86.0
21.0,openmeteo_historical_forecast,best_match,74,1004.7,4,4,0,0,0.0,277.0,198.0,79.0,602.1,453.9,1.6,1.65,3600.0,2025-10-21 00:00:00+00:00,34.03202,-118.52633,86.0
19.0,openmeteo_historical_forecast,best_match,78,1004.8,4,4,0,0,0.0,44.0,8.0,36.0,57.0,187.9,0.45,0.45,0.0,2025-10-21 01:00:00+00:00,34.03202,-118.52633,86.0
17.7,openmeteo_historical_forecast,best_match,88,1005.1,2,2,0,0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,2025-10-21 02:00:00+00:00,34.03202,-118.52633,86.0
18.4,openmeteo_historical_forecast,best_match,71,1005.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 03:00:00+00:00,34.03202,-118.52633,86.0
17.3,openmeteo_historical_forecast,best_match,67,1006.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 04:00:00+00:00,34.03202,-118.52633,86.0
15.4,openmeteo_historical_forecast,best_match,76,1006.4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 05:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,71,1006.6,26,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 06:00:00+00:00,34.03202,-118.52633,86.0
14.9,openmeteo_historical_forecast,best_match,91,1006.2,16,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 07:00:00+00:00,34.03202,-118.52633,86.0
14.3,openmeteo_historical_forecast,best_match,87,1006.9,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 08:00:00+00:00,34.03202,-118.52633,86.0
13.9,openmeteo_historical_forecast,best_match,89,1006.9,8,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 09:00:00+00:00,34.03202,-118.52633,86.0
13.9,openmeteo_historical_forecast,best_match,77,1006.6,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 10:00:00+00:00,34.03202,-118.52633,86.0
14.1,openmeteo_historical_forecast,best_match,68,1006.1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 11:00:00+00:00,34.03202,-118.52633,86.0
13.3,openmeteo_historical_forecast,best_match,77,1005.6,14,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 12:00:00+00:00,34.03202,-118.52633,86.0
12.7,openmeteo_historical_forecast,best_match,87,1005.6,36,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 13:00:00+00:00,34.03202,-118.52633,86.0
12.3,openmeteo_historical_forecast,best_match,76,1005.8,50,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 14:00:00+00:00,34.03202,-118.52633,86.0
13.6,openmeteo_historical_forecast,best_match,76,1006.1,50,50,0,0,0.0,57.0,30.0,27.0,273.1,105.2,0.2,0.2,3079.8,2025-10-21 15:00:00+00:00,34.03202,-118.52633,86.0
17.2,openmeteo_historical_forecast,best_match,88,1006.6,34,34,0,0,0.0,244.0,168.0,76.0,616.5,376.3,1.25,1.25,3600.0,2025-10-21 16:00:00+00:00,34.03202,-118.52633,86.0
17.7,openmeteo_historical_forecast,best_match,94,1007.1,38,38,0,0,0.0,439.0,334.0,105.0,750.3,614.8,2.65,2.65,3600.0,2025-10-21 17:00:00+00:00,34.03202,-118.52633,86.0
18.4,openmeteo_historical_forecast,best_match,93,1006.9,41,41,0,0,0.0,240.0,63.0,177.0,108.6,801.3,4.05,4.05,1457.47,2025-10-21 18:00:00+00:00,34.03202,-118.52633,86.0
19.0,openmeteo_historical_forecast,best_match,93,1006.2,49,49,0,0,0.0,436.0,59.0,377.0,88.3,923.2,5.0,5.05,847.96,2025-10-21 19:00:00+00:00,34.03202,-118.52633,86.0
19.5,openmeteo_historical_forecast,best_match,88,1005.5,49,49,0,0,0.0,484.0,2.0,482.0,2.8,972.1,5.45,5.5,0.0,2025-10-21 20:00:00+00:00,34.03202,-118.52633,86.0
19.5,openmeteo_historical_forecast,best_match,87,1004.4,78,78,0,0,0.0,348.0,68.0,280.0,99.4,944.7,4.95,5.25,1182.55,2025-10-21 21:00:00+00:00,34.03202,-118.52633,86.0
