time_utc,uva,uvb,uvi,sza,ghi,melanogenic_effective_irradiance_wm2,absolute_tan_score_0_100,legacy_absolute_tan_score_55_30_15,tan_score_model_version,global_reference_version,time_local,day_of_year,local_hour,solar_elevation_deg,year
2018-03-28 16:00:00+00:00,25.19,0.66,3.38,42.61,389.65,0.50687,31.7,25.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-28 12:00:00-04:00,87,12.0,47.39,2018
2018-03-28 17:00:00+00:00,26.07,0.71,3.7,38.81,381.48,0.54,33.7,27.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-28 13:00:00-04:00,87,13.0,51.19,2018
2018-03-28 18:00:00+00:00,26.44,0.72,3.72,39.49,396.4,0.54762,34.2,27.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-28 14:00:00-04:00,87,14.0,50.51,2018
2018-03-28 19:00:00+00:00,18.86,0.47,2.4,44.42,259.67,0.36567,22.9,18.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-28 15:00:00-04:00,87,15.0,45.58,2018
2018-03-28 20:00:00+00:00,16.59,0.35,1.75,52.38,239.38,0.28535,17.8,15.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-28 16:00:00-04:00,87,16.0,37.62,2018
2018-03-28 21:00:00+00:00,13.09,0.2,1.0,62.12,198.93,0.18155,11.3,10.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-28 17:00:00-04:00,87,17.0,27.880000000000003,2018
2018-03-28 22:00:00+00:00,6.14,0.05,0.25,72.81,97.6,0.06008,3.8,4.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-28 18:00:00-04:00,87,18.0,17.189999999999998,2018
2018-03-28 23:00:00+00:00,1.52,0.01,0.03,83.92,23.88,0.01351,0.8,0.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-28 19:00:00-04:00,87,19.0,6.079999999999998,2018
2018-03-29 12:00:00+00:00,2.65,0.01,0.05,80.38,40.9,0.0193,1.2,1.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 08:00:00-04:00,88,8.0,9.620000000000005,2018
2018-03-29 13:00:00+00:00,7.39,0.08,0.38,69.32,110.2,0.08366,5.2,5.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 09:00:00-04:00,88,9.0,20.680000000000007,2018
2018-03-29 14:00:00+00:00,5.83,0.09,0.45,58.81,73.88,0.08139,5.1,4.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 10:00:00-04:00,88,10.0,31.189999999999998,2018
2018-03-29 15:00:00+00:00,10.91,0.23,1.15,49.46,143.27,0.18756,11.7,10.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 11:00:00-04:00,88,11.0,40.54,2018
2018-03-29 16:00:00+00:00,14.8,0.36,1.83,42.22,195.25,0.2819,17.6,14.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 12:00:00-04:00,88,12.0,47.78,2018
2018-03-29 17:00:00+00:00,13.78,0.35,1.8,38.42,178.2,0.27095,16.9,14.0,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 13:00:00-04:00,88,13.0,51.58,2018
2018-03-29 18:00:00+00:00,13.06,0.33,1.67,39.12,172.32,0.25582,16.0,13.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 14:00:00-04:00,88,14.0,50.88,2018
2018-03-29 19:00:00+00:00,12.78,0.3,1.55,44.11,161.7,0.23721,14.8,12.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 15:00:00-04:00,88,15.0,45.89,2018
2018-03-29 20:00:00+00:00,10.19,0.2,1.02,52.11,128.68,0.1667,10.4,9.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 16:00:00-04:00,88,16.0,37.89,2018
2018-03-29 21:00:00+00:00,7.28,0.1,0.52,61.89,94.53,0.09454,5.9,5.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 17:00:00-04:00,88,17.0,28.11,2018
2018-03-29 22:00:00+00:00,4.12,0.03,0.15,72.6,55.95,0.03828,2.4,2.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 18:00:00-04:00,88,18.0,17.400000000000006,2018
2018-03-29 23:00:00+00:00,1.07,0.0,0.03,83.7,15.43,0.00548,0.3,0.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-29 19:00:00-04:00,88,19.0,6.299999999999997,2018
2018-03-30 12:00:00+00:00,4.14,0.02,0.08,80.06,74.12,0.03266,2.0,2.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 08:00:00-04:00,89,8.0,9.939999999999998,2018
2018-03-30 13:00:00+00:00,10.97,0.1,0.5,69.0,194.55,0.11345,7.1,7.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 09:00:00-04:00,89,9.0,21.0,2018
2018-03-30 14:00:00+00:00,19.29,0.3,1.45,58.47,333.58,0.27056,16.9,15.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 10:00:00-04:00,89,10.0,31.53,2018
2018-03-30 15:00:00+00:00,29.23,0.59,2.95,49.1,503.9,0.4875,30.5,26.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 11:00:00-04:00,89,11.0,40.9,2018
2018-03-30 16:00:00+00:00,37.84,0.88,4.47,41.83,660.35,0.69762,43.6,36.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 12:00:00-04:00,89,12.0,48.17,2018
2018-03-30 17:00:00+00:00,37.06,0.9,4.57,38.03,689.35,0.70507,44.1,36.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 13:00:00-04:00,89,13.0,51.97,2018
2018-03-30 18:00:00+00:00,41.12,0.95,4.72,38.76,785.65,0.75449,47.2,39.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 14:00:00-04:00,89,14.0,51.24,2018
2018-03-30 19:00:00+00:00,37.72,0.77,3.78,43.8,729.5,0.63403,39.6,34.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 15:00:00-04:00,89,15.0,46.2,2018
2018-03-30 20:00:00+00:00,28.07,0.47,2.3,51.85,539.33,0.41286,25.8,23.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 16:00:00-04:00,89,16.0,38.15,2018
2018-03-30 21:00:00+00:00,18.8,0.21,1.08,61.66,381.83,0.21653,13.5,14.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 17:00:00-04:00,89,17.0,28.340000000000003,2018
2018-03-30 22:00:00+00:00,9.87,0.05,0.28,72.4,220.0,0.07919,4.9,6.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 18:00:00-04:00,89,18.0,17.599999999999994,2018
2018-03-30 23:00:00+00:00,2.62,0.01,0.03,83.49,61.3,0.01915,1.2,1.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-30 19:00:00-04:00,89,19.0,6.510000000000005,2018
2018-03-31 12:00:00+00:00,2.34,0.01,0.03,79.75,37.6,0.01771,1.1,1.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 08:00:00-04:00,90,8.0,10.25,2018
2018-03-31 13:00:00+00:00,5.24,0.04,0.17,68.68,78.28,0.04974,3.1,3.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 09:00:00-04:00,90,9.0,21.319999999999993,2018
2018-03-31 14:00:00+00:00,6.92,0.08,0.43,58.14,90.55,0.08125,5.1,5.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 10:00:00-04:00,90,10.0,31.86,2018
2018-03-31 15:00:00+00:00,10.9,0.19,0.93,48.74,142.4,0.16461,10.3,9.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 11:00:00-04:00,90,11.0,41.26,2018
2018-03-31 16:00:00+00:00,11.49,0.23,1.12,41.45,144.52,0.19053,11.9,10.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 12:00:00-04:00,90,12.0,48.55,2018
2018-03-31 17:00:00+00:00,11.0,0.23,1.17,37.63,140.88,0.18802,11.8,10.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 13:00:00-04:00,90,13.0,52.37,2018
2018-03-31 18:00:00+00:00,18.43,0.41,2.03,38.4,273.98,0.32912,20.6,17.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 14:00:00-04:00,90,14.0,51.6,2018
2018-03-31 19:00:00+00:00,13.74,0.25,1.25,43.49,190.4,0.21351,13.3,12.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 15:00:00-04:00,90,15.0,46.51,2018
2018-03-31 20:00:00+00:00,16.59,0.26,1.27,51.59,258.9,0.23383,14.6,13.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 16:00:00-04:00,90,16.0,38.41,2018
2018-03-31 21:00:00+00:00,10.72,0.12,0.6,61.44,169.62,0.12362,7.7,8.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 17:00:00-04:00,90,17.0,28.560000000000002,2018
2018-03-31 22:00:00+00:00,5.93,0.03,0.15,72.19,96.1,0.04756,3.0,3.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 18:00:00-04:00,90,18.0,17.810000000000002,2018
2018-03-31 23:00:00+00:00,1.39,0.0,0.03,83.32,22.02,0.00712,0.4,0.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-03-31 19:00:00-04:00,90,19.0,6.680000000000007,2018
2018-04-01 12:00:00+00:00,5.74,0.01,0.08,79.44,143.48,0.03513,2.2,3.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 08:00:00-04:00,91,8.0,10.560000000000002,2018
2018-04-01 13:00:00+00:00,16.23,0.1,0.57,68.36,349.85,0.1404,8.8,11.0,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 09:00:00-04:00,91,9.0,21.64,2018
2018-04-01 14:00:00+00:00,28.43,0.34,1.8,57.8,548.53,0.34029,21.3,22.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 10:00:00-04:00,91,10.0,32.2,2018
2018-04-01 15:00:00+00:00,36.04,0.59,2.95,48.38,643.67,0.52239,32.6,30.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 11:00:00-04:00,91,11.0,41.62,2018
2018-04-01 16:00:00+00:00,37.9,0.76,3.75,41.06,637.78,0.62923,39.3,34.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 12:00:00-04:00,91,12.0,48.94,2018
2018-04-01 17:00:00+00:00,36.91,0.78,3.9,37.24,642.7,0.63561,39.7,34.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 13:00:00-04:00,91,13.0,52.76,2018
2018-04-01 18:00:00+00:00,28.38,0.62,3.12,38.04,441.05,0.50031,31.3,26.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 14:00:00-04:00,91,14.0,51.96,2018
2018-04-01 19:00:00+00:00,17.64,0.34,1.7,43.18,250.55,0.28501,17.8,15.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 15:00:00-04:00,91,15.0,46.82,2018
2018-04-01 20:00:00+00:00,15.69,0.25,1.25,51.33,226.27,0.2235,14.0,13.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 16:00:00-04:00,91,16.0,38.67,2018
2018-04-01 21:00:00+00:00,10.97,0.13,0.65,61.21,160.7,0.13062,8.2,8.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 17:00:00-04:00,91,17.0,28.79,2018
2018-04-01 22:00:00+00:00,5.98,0.04,0.17,71.98,90.53,0.05354,3.3,3.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 18:00:00-04:00,91,18.0,18.019999999999996,2018
2018-04-01 23:00:00+00:00,1.6,0.0,0.03,83.05,25.23,0.0082,0.5,1.0,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-01 19:00:00-04:00,91,19.0,6.950000000000003,2018
2018-04-02 12:00:00+00:00,5.38,0.01,0.08,79.13,122.12,0.03329,2.1,3.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 08:00:00-04:00,92,8.0,10.870000000000005,2018
2018-04-02 13:00:00+00:00,14.14,0.1,0.52,68.04,291.05,0.12969,8.1,9.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 09:00:00-04:00,92,9.0,21.959999999999994,2018
2018-04-02 14:00:00+00:00,23.78,0.31,1.55,57.47,452.17,0.29929,18.7,18.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 10:00:00-04:00,92,10.0,32.53,2018
2018-04-02 15:00:00+00:00,33.48,0.57,2.83,48.02,612.38,0.49782,31.1,28.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 11:00:00-04:00,92,11.0,41.98,2018
2018-04-02 16:00:00+00:00,39.3,0.8,3.97,40.68,687.17,0.6593,41.2,36.0,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 12:00:00-04:00,92,12.0,49.32,2018
2018-04-02 17:00:00+00:00,35.12,0.75,3.78,36.86,645.92,0.60926,38.1,32.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 13:00:00-04:00,92,13.0,53.14,2018
2018-04-02 18:00:00+00:00,36.67,0.75,3.72,37.68,680.65,0.61721,38.6,33.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 14:00:00-04:00,92,14.0,52.32,2018
2018-04-02 19:00:00+00:00,29.57,0.58,2.9,42.88,521.25,0.48351,30.2,26.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 15:00:00-04:00,92,15.0,47.12,2018
2018-04-02 20:00:00+00:00,21.01,0.37,1.8,51.08,350.33,0.31945,20.0,18.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 16:00:00-04:00,92,16.0,38.92,2018
2018-04-02 21:00:00+00:00,13.46,0.17,0.85,60.99,233.5,0.16628,10.4,10.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 17:00:00-04:00,92,17.0,29.009999999999998,2018
2018-04-02 22:00:00+00:00,7.34,0.05,0.25,71.78,137.82,0.06623,4.1,4.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 18:00:00-04:00,92,18.0,18.22,2018
2018-04-02 23:00:00+00:00,2.14,0.01,0.03,82.83,39.9,0.01669,1.0,1.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-02 19:00:00-04:00,92,19.0,7.170000000000002,2018
2018-04-03 12:00:00+00:00,2.15,0.01,0.05,78.82,31.9,0.01674,1.0,1.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 08:00:00-04:00,93,8.0,11.180000000000007,2018
2018-04-03 13:00:00+00:00,5.26,0.06,0.28,67.73,78.32,0.0613,3.8,3.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 09:00:00-04:00,93,9.0,22.269999999999996,2018
2018-04-03 14:00:00+00:00,8.77,0.15,0.75,57.14,126.72,0.1308,8.2,7.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 10:00:00-04:00,93,10.0,32.86,2018
2018-04-03 15:00:00+00:00,10.17,0.23,1.12,47.67,134.7,0.18377,11.5,9.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 11:00:00-04:00,93,11.0,42.33,2018
2018-04-03 16:00:00+00:00,12.51,0.3,1.52,40.3,153.4,0.23583,14.7,12.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 12:00:00-04:00,93,12.0,49.7,2018
2018-04-03 17:00:00+00:00,10.86,0.27,1.35,36.47,133.07,0.2102,13.1,10.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 13:00:00-04:00,93,13.0,53.53,2018
2018-04-03 18:00:00+00:00,9.09,0.23,1.15,37.32,105.9,0.17823,11.1,9.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 14:00:00-04:00,93,14.0,52.68,2018
2018-04-03 19:00:00+00:00,9.92,0.24,1.23,42.58,121.97,0.18821,11.8,9.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 15:00:00-04:00,93,15.0,47.42,2018
2018-04-03 20:00:00+00:00,4.92,0.09,0.45,50.83,58.42,0.07673,4.8,4.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 16:00:00-04:00,93,16.0,39.17,2018
2018-04-03 21:00:00+00:00,4.01,0.06,0.28,60.77,53.03,0.05489,3.4,3.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 17:00:00-04:00,93,17.0,29.229999999999997,2018
2018-04-03 22:00:00+00:00,2.45,0.02,0.1,71.58,33.45,0.024,1.5,1.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 18:00:00-04:00,93,18.0,18.42,2018
2018-04-03 23:00:00+00:00,1.03,0.0,0.03,82.6,15.27,0.00528,0.3,0.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-03 19:00:00-04:00,93,19.0,7.400000000000006,2018
2018-04-04 12:00:00+00:00,3.35,0.01,0.08,78.52,62.62,0.02289,1.4,2.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 08:00:00-04:00,94,8.0,11.480000000000004,2018
2018-04-04 13:00:00+00:00,8.13,0.09,0.43,67.42,143.25,0.09317,5.8,6.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 09:00:00-04:00,94,9.0,22.58,2018
2018-04-04 14:00:00+00:00,11.42,0.19,0.95,56.81,160.93,0.16727,10.5,9.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 10:00:00-04:00,94,10.0,33.19,2018
2018-04-04 15:00:00+00:00,21.93,0.47,2.33,47.32,373.33,0.3814,23.8,20.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 11:00:00-04:00,94,11.0,42.68,2018
2018-04-04 16:00:00+00:00,34.76,0.83,4.2,39.93,564.55,0.65321,40.8,34.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 12:00:00-04:00,94,12.0,50.07,2018
2018-04-04 17:00:00+00:00,37.41,0.95,4.82,36.08,601.9,0.73548,46.0,37.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 13:00:00-04:00,94,13.0,53.92,2018
2018-04-04 18:00:00+00:00,37.73,0.94,4.78,36.97,616.7,0.7314,45.7,37.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 14:00:00-04:00,94,14.0,53.03,2018
2018-04-04 19:00:00+00:00,26.75,0.6,3.0,42.28,455.95,0.48051,30.0,25.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 15:00:00-04:00,94,15.0,47.72,2018
2018-04-04 20:00:00+00:00,21.15,0.38,1.88,50.57,367.58,0.32589,20.4,18.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 16:00:00-04:00,94,16.0,39.43,2018
2018-04-04 21:00:00+00:00,17.85,0.22,1.1,60.55,303.67,0.21739,13.6,13.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 17:00:00-04:00,94,17.0,29.450000000000003,2018
2018-04-04 22:00:00+00:00,9.76,0.06,0.28,71.38,182.12,0.08435,5.3,6.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 18:00:00-04:00,94,18.0,18.620000000000005,2018
2018-04-04 23:00:00+00:00,2.96,0.01,0.03,82.37,63.45,0.02089,1.3,1.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-04 19:00:00-04:00,94,19.0,7.6299999999999955,2018
2018-04-05 11:00:00+00:00,0.55,0.0,0.0,88.29,11.98,0.00282,0.2,0.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 07:00:00-04:00,95,7.0,1.7099999999999937,2018
2018-04-05 12:00:00+00:00,6.12,0.02,0.08,78.21,148.07,0.04281,2.7,3.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 08:00:00-04:00,95,8.0,11.790000000000006,2018
2018-04-05 13:00:00+00:00,15.65,0.11,0.57,67.11,342.1,0.14315,8.9,10.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 09:00:00-04:00,95,9.0,22.89,2018
2018-04-05 14:00:00+00:00,26.35,0.32,1.67,56.49,527.5,0.31818,19.9,20.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 10:00:00-04:00,95,10.0,33.51,2018
2018-04-05 15:00:00+00:00,35.32,0.57,2.83,46.97,670.55,0.50725,31.7,29.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 11:00:00-04:00,95,11.0,43.03,2018
2018-04-05 16:00:00+00:00,39.45,0.76,3.72,39.55,714.15,0.63717,39.8,35.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 12:00:00-04:00,95,12.0,50.45,2018
2018-04-05 17:00:00+00:00,37.78,0.79,4.05,35.7,649.33,0.64579,40.4,35.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 13:00:00-04:00,95,13.0,54.3,2018
2018-04-05 18:00:00+00:00,32.69,0.68,3.47,36.62,533.38,0.55674,34.8,30.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 14:00:00-04:00,95,14.0,53.38,2018
2018-04-05 19:00:00+00:00,26.43,0.51,2.5,41.98,422.92,0.42736,26.7,23.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 15:00:00-04:00,95,15.0,48.02,2018
2018-04-05 20:00:00+00:00,17.97,0.28,1.38,50.32,272.42,0.25235,15.8,14.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 16:00:00-04:00,95,16.0,39.68,2018
2018-04-05 21:00:00+00:00,12.73,0.14,0.73,60.33,197.73,0.14536,9.1,9.7,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 17:00:00-04:00,95,17.0,29.67,2018
2018-04-05 22:00:00+00:00,7.56,0.04,0.2,71.18,125.2,0.06163,3.9,4.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 18:00:00-04:00,95,18.0,18.819999999999993,2018
2018-04-05 23:00:00+00:00,2.03,0.01,0.03,82.14,34.67,0.01613,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-05 19:00:00-04:00,95,19.0,7.859999999999999,2018
2018-04-06 12:00:00+00:00,2.6,0.01,0.03,77.91,39.4,0.01905,1.2,1.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 08:00:00-04:00,96,8.0,12.090000000000003,2018
2018-04-06 13:00:00+00:00,9.28,0.07,0.35,66.8,144.68,0.08762,5.5,6.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 09:00:00-04:00,96,9.0,23.200000000000003,2018
2018-04-06 14:00:00+00:00,16.52,0.22,1.1,56.17,253.12,0.21058,13.2,13.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 10:00:00-04:00,96,10.0,33.83,2018
2018-04-06 15:00:00+00:00,19.27,0.33,1.62,46.62,282.77,0.28763,18.0,16.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 11:00:00-04:00,96,11.0,43.38,2018
2018-04-06 16:00:00+00:00,27.3,0.56,2.78,39.18,405.02,0.46044,28.8,25.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 12:00:00-04:00,96,12.0,50.82,2018
2018-04-06 17:00:00+00:00,20.42,0.43,2.25,35.32,289.62,0.35077,21.9,19.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 13:00:00-04:00,96,13.0,54.68,2018
2018-04-06 18:00:00+00:00,25.6,0.54,2.8,36.27,361.25,0.44028,27.5,24.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 14:00:00-04:00,96,14.0,53.73,2018
2018-04-06 19:00:00+00:00,21.2,0.41,2.03,41.68,296.7,0.34332,21.5,19.0,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 15:00:00-04:00,96,15.0,48.32,2018
2018-04-06 20:00:00+00:00,19.18,0.32,1.55,50.08,281.12,0.28145,17.6,16.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 16:00:00-04:00,96,16.0,39.92,2018
2018-04-06 21:00:00+00:00,8.38,0.09,0.47,60.12,114.82,0.09445,5.9,6.3,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 17:00:00-04:00,96,17.0,29.880000000000003,2018
2018-04-06 22:00:00+00:00,6.0,0.03,0.17,70.98,92.07,0.04791,3.0,3.9,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 18:00:00-04:00,96,18.0,19.019999999999996,2018
2018-04-06 23:00:00+00:00,2.4,0.01,0.03,81.91,39.83,0.01802,1.1,1.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-06 19:00:00-04:00,96,19.0,8.090000000000003,2018
2018-04-07 11:00:00+00:00,0.72,0.0,0.0,87.94,17.95,0.00369,0.2,0.4,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 07:00:00-04:00,97,7.0,2.0600000000000023,2018
2018-04-07 12:00:00+00:00,7.16,0.02,0.1,77.61,177.23,0.04813,3.0,4.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 08:00:00-04:00,97,8.0,12.39,2018
2018-04-07 13:00:00+00:00,18.34,0.12,0.68,66.49,388.42,0.16266,10.2,12.6,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 09:00:00-04:00,97,9.0,23.510000000000005,2018
2018-04-07 14:00:00+00:00,30.69,0.37,1.95,55.85,586.55,0.36904,23.1,24.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 10:00:00-04:00,97,10.0,34.15,2018
2018-04-07 15:00:00+00:00,40.89,0.66,3.28,46.28,745.28,0.58731,36.7,34.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 11:00:00-04:00,97,11.0,43.72,2018
2018-04-07 16:00:00+00:00,43.88,0.84,4.1,38.81,767.1,0.70567,44.1,39.0,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 12:00:00-04:00,97,12.0,51.19,2018
2018-04-07 17:00:00+00:00,49.4,1.0,4.93,34.94,871.97,0.82554,51.6,45.0,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 13:00:00-04:00,97,13.0,55.06,2018
2018-04-07 18:00:00+00:00,47.01,0.93,4.6,35.92,835.85,0.77322,48.3,42.5,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 14:00:00-04:00,97,14.0,54.08,2018
2018-04-07 19:00:00+00:00,43.28,0.75,3.67,41.39,804.0,0.65107,40.7,37.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 15:00:00-04:00,97,15.0,48.61,2018
2018-04-07 20:00:00+00:00,35.02,0.47,2.42,49.83,677.42,0.44847,28.0,28.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 16:00:00-04:00,97,16.0,40.17,2018
2018-04-07 21:00:00+00:00,24.0,0.22,1.25,59.91,493.4,0.2489,15.6,17.8,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 17:00:00-04:00,97,17.0,30.090000000000003,2018
2018-04-07 22:00:00+00:00,12.85,0.05,0.3,70.78,295.85,0.09446,5.9,8.1,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 18:00:00-04:00,97,18.0,19.22,2018
2018-04-07 23:00:00+00:00,3.85,0.01,0.03,81.67,103.65,0.02545,1.6,2.2,action-spectrum-v1,global-mel-ref-v1-provisional,2018-04-07 19:00:00-04:00,97,19.0,8.329999999999998,2018
