time,source,model,member,apparent_temperature,cape,cloud_cover,cloud_cover_high,cloud_cover_low,cloud_cover_mid,convective_inhibition,dew_point_2m,diffuse_radiation,diffuse_radiation_instant,direct_normal_irradiance,direct_normal_irradiance_instant,direct_radiation,direct_radiation_instant,precipitation,rain,relative_humidity_2m,shortwave_radiation,shortwave_radiation_instant,sunshine_duration,temperature_2m,uv_index,uv_index_clear_sky,visibility,wind_gusts_10m,wind_speed_10m,timezone,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,sun_score_0_100,sun_score_evidence_weight
2026-09-27T16:00,ensemble_member,ncep_gefs025,4,75.4,0.0,100.0,,,,0.0,55.8,213.3,186.8,336.7,294.8,202.7,177.4,0.0,0.0,49.0,416.0,364.2,3600.0,76.4,,,79068.24,5.6,6.8,America/Los_Angeles,,,,,0.4872596153846154,0.5127403846153846,0.48709500274574413,0.512904997254256,1.0,0.0,-5.684341886080802e-14,54.5,0.4
2026-09-27T17:00,ensemble_member,ncep_gefs025,4,74.9,0.0,100.0,,,,0.0,56.3,159.6,125.9,255.8,201.9,112.4,88.8,0.0,0.0,51.0,272.0,214.7,3600.0,75.7,,,79068.24,5.4,6.7,America/Los_Angeles,,,,,0.4132352941176471,0.586764705882353,0.4136003726129483,0.5863996273870518,1.0,0.0,0.0,47.2,0.4
2026-09-27T18:00,ensemble_member,ncep_gefs025,4,74.2,0.0,100.0,,,,0.0,56.4,92.7,53.5,151.6,87.5,37.3,21.5,0.0,0.0,53.0,130.0,75.0,2749.34,74.7,,,79068.24,4.9,6.0,America/Los_Angeles,,,,,0.2869230769230769,0.713076923076923,0.2866666666666667,0.7133333333333334,0.7637055555555556,0.0,0.0,31.4,0.4
2026-09-27T19:00,ensemble_member,ncep_gefs025,4,73.5,0.0,100.0,,,,0.0,56.8,21.0,0.0,10.6,0.0,1.0,0.0,0.0,0.0,56.0,22.0,0.0,0.0,73.4,,,79068.24,4.5,5.0,America/Los_Angeles,,,,,0.045454545454545456,0.9545454545454546,,,0.0,0.0,0.0,1.1,0.4
2026-09-27T20:00,ensemble_member,ncep_gefs025,4,72.8,0.0,100.0,,,,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,72.4,,,79068.24,4.0,4.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-27T21:00,ensemble_member,ncep_gefs025,4,72.6,0.0,100.0,,,,0.0,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,72.0,,,79068.24,3.6,3.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-27T22:00,ensemble_member,ncep_gefs025,4,72.7,0.0,100.0,,,,0.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,71.8,,,79068.24,3.4,3.0,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-27T23:00,ensemble_member,ncep_gefs025,4,72.5,0.0,100.0,,,,0.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,71.6,,,79068.24,3.1,2.9,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T00:00,ensemble_member,ncep_gefs025,4,72.1,0.0,100.0,,,,0.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,71.2,,,79068.24,3.1,2.8,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T01:00,ensemble_member,ncep_gefs025,4,71.6,0.0,100.0,,,,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,70.6,,,79068.24,3.1,3.0,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T02:00,ensemble_member,ncep_gefs025,4,71.2,0.0,100.0,,,,0.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,70.3,,,79068.24,3.1,3.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T03:00,ensemble_member,ncep_gefs025,4,71.0,0.0,100.0,,,,0.0,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,70.1,,,79068.24,2.9,3.0,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T04:00,ensemble_member,ncep_gefs025,4,71.1,0.0,100.0,,,,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,70.0,,,79068.24,2.7,2.6,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T05:00,ensemble_member,ncep_gefs025,4,71.1,0.0,100.0,,,,0.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,69.9,,,79068.24,2.5,2.2,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T06:00,ensemble_member,ncep_gefs025,4,71.0,0.0,100.0,,,,0.0,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,69.6,,,79068.24,2.5,2.1,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T07:00,ensemble_member,ncep_gefs025,4,70.6,0.0,100.0,,,,0.0,56.7,1.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,12.6,0.0,69.4,,,79068.24,2.7,2.2,America/Los_Angeles,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4
2026-09-28T08:00,ensemble_member,ncep_gefs025,4,70.6,0.0,100.0,,,,0.0,56.8,47.7,83.2,50.2,87.6,7.3,12.8,0.0,0.0,64.0,55.0,95.9,0.0,69.5,,,79068.24,2.9,2.5,America/Los_Angeles,,,,,0.13272727272727272,0.8672727272727273,0.1334723670490094,0.8675703858185609,0.0,0.0,-0.09999999999999432,8.5,0.4
2026-09-28T09:00,ensemble_member,ncep_gefs025,4,70.9,0.0,100.0,,,,0.0,56.1,123.2,157.1,147.1,187.5,50.8,64.7,0.0,0.0,61.0,174.0,221.8,2612.43,70.2,,,79068.24,3.4,2.9,America/Los_Angeles,,,,,0.29195402298850576,0.7080459770114943,0.2917042380522994,0.7082957619477006,0.725675,0.0,0.0,36.5,0.4
2026-09-28T10:00,ensemble_member,ncep_gefs025,4,71.4,0.0,100.0,,,,0.0,55.2,188.7,216.8,269.7,309.8,141.3,162.4,0.0,0.0,57.0,330.0,379.1,3600.0,71.2,,,79068.24,3.8,3.4,America/Los_Angeles,,,,,0.4281818181818182,0.5718181818181818,0.4283830123977842,0.5718807702453178,1.0,0.0,-0.10000000000002274,53.9,0.4
2026-09-28T11:00,ensemble_member,ncep_gefs025,4,72.0,0.0,100.0,,,,0.0,54.7,223.9,242.7,440.2,477.2,293.1,317.8,0.0,0.0,54.0,517.0,560.5,3600.0,72.2,,,79068.24,4.5,4.1,America/Los_Angeles,,,,,0.5669245647969052,0.43307543520309477,0.5669937555753791,0.4330062444246209,1.0,0.0,0.0,67.2,0.4
2026-09-28T12:00,ensemble_member,ncep_gefs025,4,74.2,10.0,72.0,,,,54.0,54.6,213.3,221.7,655.6,681.5,498.7,518.4,0.0,0.0,52.0,712.0,740.2,3600.0,73.3,,,79068.24,5.4,5.4,America/Los_Angeles,,,,,0.7004213483146067,0.29957865168539327,0.7003512564171844,0.2995136449608214,1.0,0.0,0.10000000000013642,82.6,0.4
2026-09-28T13:00,ensemble_member,ncep_gefs025,4,75.6,20.0,33.0,,,,128.0,54.6,190.2,190.7,806.3,808.5,646.8,648.6,0.0,0.0,50.0,837.0,839.2,3600.0,74.4,,,79068.24,6.5,7.3,America/Los_Angeles,,,,,0.7727598566308244,0.2272401433691756,0.7728789323164919,0.22724022878932315,1.0,0.0,-0.09999999999990905,91.9,0.4
2026-09-28T14:00,ensemble_member,ncep_gefs025,4,75.3,30.0,5.0,,,,186.0,54.4,178.1,172.2,841.8,814.1,662.9,641.1,0.0,0.0,49.0,841.0,813.3,3600.0,74.9,,,79068.24,7.2,8.8,America/Los_Angeles,,,,,0.7882282996432818,0.2117717003567182,0.7882700110660273,0.2117299889339727,1.0,0.0,0.0,92.6,0.4
2026-09-28T15:00,ensemble_member,ncep_gefs025,4,74.0,40.0,0.0,,,,219.0,54.5,167.9,155.7,807.0,748.2,579.1,536.9,0.0,0.0,50.0,747.0,692.6,3600.0,74.3,,,79068.24,7.2,8.6,America/Los_Angeles,,,,,0.7752342704149934,0.2247657295850067,0.7751949177014149,0.224805082298585,1.0,0.0,1.1368683772161603e-13,88.4,0.4
2026-09-28T16:00,ensemble_member,ncep_gefs025,4,71.9,60.0,0.0,,,,236.0,54.5,155.4,135.9,734.5,642.2,438.6,383.5,0.0,0.0,52.0,594.0,519.4,3600.0,73.1,,,79068.24,6.5,7.3,America/Los_Angeles,,,,,0.7383838383838385,0.26161616161616164,0.7383519445514055,0.26164805544859454,1.0,0.0,0.0,81.2,0.4
2026-09-28T17:00,ensemble_member,ncep_gefs025,4,70.9,60.0,1.0,,,,224.0,54.5,138.2,108.7,607.1,477.7,263.8,207.6,0.0,0.0,54.0,402.0,316.3,3600.0,72.1,,,79068.24,6.0,6.2,America/Los_Angeles,,,,,0.6562189054726368,0.34378109452736316,0.656338918748024,0.343661081251976,1.0,0.0,0.0,69.5,0.4
2026-09-28T18:00,ensemble_member,ncep_gefs025,4,70.4,40.0,0.0,,,,160.0,54.7,98.5,56.0,425.6,241.8,102.5,58.2,0.0,0.0,56.0,201.0,114.2,3600.0,71.2,,,79068.24,5.6,5.4,America/Los_Angeles,,,,,0.5099502487562189,0.4900497512437811,0.5096322241681261,0.4903677758318739,1.0,0.0,0.0,52.0,0.4
2026-09-28T19:00,ensemble_member,ncep_gefs025,4,69.6,20.0,0.0,,,,68.0,54.3,28.2,0.0,64.5,0.0,5.8,0.0,0.0,0.0,57.0,34.0,0.0,473.23,70.3,,,79068.24,4.9,4.8,America/Los_Angeles,,,,,0.17058823529411765,0.8294117647058823,,,0.13145277777777778,0.0,0.0,7.6,0.4
2026-09-28T20:00,ensemble_member,ncep_gefs025,4,69.1,0.0,0.0,,,,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,69.5,,,79068.24,4.5,4.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T21:00,ensemble_member,ncep_gefs025,4,68.7,0.0,0.0,,,,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,68.9,,,79068.24,4.3,3.8,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T22:00,ensemble_member,ncep_gefs025,4,68.5,0.0,0.0,,,,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,68.5,,,79068.24,4.0,3.6,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-28T23:00,ensemble_member,ncep_gefs025,4,68.2,0.0,0.0,,,,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,68.0,,,79068.24,3.8,3.4,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T00:00,ensemble_member,ncep_gefs025,4,67.7,0.0,0.0,,,,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,67.5,,,79068.24,3.6,3.0,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T01:00,ensemble_member,ncep_gefs025,4,67.4,0.0,0.0,,,,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,67.0,,,79068.24,3.6,2.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T02:00,ensemble_member,ncep_gefs025,4,67.0,0.0,0.0,,,,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.6,,,79068.24,3.8,2.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T03:00,ensemble_member,ncep_gefs025,4,66.5,0.0,0.0,,,,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,66.3,,,79068.24,4.7,3.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T04:00,ensemble_member,ncep_gefs025,4,66.0,0.0,0.0,,,,0.0,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,66.1,,,79068.24,6.0,4.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T05:00,ensemble_member,ncep_gefs025,4,65.6,0.0,0.0,,,,0.0,55.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,66.0,,,79068.24,6.7,4.9,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T06:00,ensemble_member,ncep_gefs025,4,65.5,0.0,0.0,,,,0.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,65.9,,,79068.24,6.5,4.8,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T07:00,ensemble_member,ncep_gefs025,4,65.7,0.0,0.0,,,,0.0,55.0,2.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,27.3,0.0,65.9,,,79068.24,5.6,4.2,America/Los_Angeles,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4
2026-09-29T08:00,ensemble_member,ncep_gefs025,4,66.5,0.0,0.0,,,,0.0,55.1,63.6,111.8,293.9,516.7,42.4,74.5,0.0,0.0,67.0,106.0,186.4,3600.0,66.4,,,79068.24,4.7,3.5,America/Los_Angeles,,,,,0.39999999999999997,0.6,0.39967811158798283,0.5997854077253219,1.0,0.0,0.09999999999999432,65.4,0.4
2026-09-29T09:00,ensemble_member,ncep_gefs025,4,68.0,0.0,0.0,,,,0.0,54.9,123.0,157.0,519.9,663.8,178.0,227.2,0.0,0.0,63.0,301.0,384.3,3600.0,67.9,,,79068.24,4.0,3.4,America/Los_Angeles,,,,,0.5913621262458472,0.40863787375415284,0.5912047879260993,0.4085349986989331,1.0,0.0,0.10000000000002274,78.8,0.4
2026-09-29T10:00,ensemble_member,ncep_gefs025,4,69.7,0.0,0.0,,,,0.0,54.1,147.4,169.4,688.3,791.2,358.6,412.3,0.0,0.0,57.0,506.0,581.7,3600.0,70.0,,,79068.24,3.4,3.6,America/Los_Angeles,,,,,0.7086956521739131,0.29130434782608694,0.7087845968712394,0.29121540312876054,1.0,0.0,0.0,89.3,0.4
2026-09-29T11:00,ensemble_member,ncep_gefs025,4,72.2,0.0,0.0,,,,0.0,53.7,162.5,176.2,770.5,835.4,510.5,553.5,0.0,0.0,53.0,673.0,729.7,3600.0,71.7,,,79068.24,3.1,4.7,America/Los_Angeles,,,,,0.7585438335809807,0.24145616641901932,0.7585309031108675,0.24146909688913248,1.0,0.0,0.0,93.1,0.4
2026-09-29T12:00,ensemble_member,ncep_gefs025,4,73.9,0.0,0.0,,,,0.0,53.7,179.0,186.0,799.2,830.8,605.0,629.0,0.0,0.0,51.0,784.0,815.0,3600.0,72.9,,,79068.24,3.8,6.2,America/Los_Angeles,,,,,0.7716836734693877,0.22831632653061223,0.7717791411042945,0.2282208588957055,1.0,0.0,0.0,93.2,0.4
2026-09-29T13:00,ensemble_member,ncep_gefs025,4,74.7,0.0,0.0,,,,0.0,54.5,189.2,189.7,805.3,807.3,642.8,644.4,0.0,0.0,51.0,832.0,834.1,3600.0,73.8,,,79068.24,4.9,7.8,America/Los_Angeles,,,,,0.7725961538461538,0.22740384615384615,0.7725692363026015,0.22743076369739837,1.0,0.0,1.1368683772161603e-13,91.8,0.4
2026-09-29T14:00,ensemble_member,ncep_gefs025,4,74.7,0.0,0.0,,,,0.0,54.9,184.6,178.4,806.2,779.3,631.4,610.4,0.0,0.0,51.0,816.0,788.8,3600.0,74.2,,,79068.24,5.8,8.8,America/Los_Angeles,,,,,0.7737745098039216,0.22622549019607843,0.7738336713995944,0.2261663286004057,1.0,0.0,0.0,90.2,0.4
2026-09-29T15:00,ensemble_member,ncep_gefs025,4,73.9,0.0,0.0,,,,0.0,55.4,170.0,157.5,789.6,731.6,563.0,521.6,0.0,0.0,52.0,733.0,679.1,3600.0,74.1,,,79068.24,6.5,8.7,America/Los_Angeles,,,,,0.7680763983628922,0.23192360163710776,0.7680753939036961,0.23192460609630391,1.0,0.0,0.0,87.2,0.4
2026-09-29T16:00,ensemble_member,ncep_gefs025,4,72.2,0.0,0.0,,,,0.0,55.3,154.7,135.1,733.2,640.2,434.3,379.2,0.0,0.0,53.0,589.0,514.3,3600.0,73.5,,,79068.24,6.9,8.0,America/Los_Angeles,,,,,0.7373514431239389,0.2626485568760611,0.7373128524207662,0.26268714757923395,1.0,0.0,0.0,81.1,0.4
2026-09-29T17:00,ensemble_member,ncep_gefs025,4,71.4,0.0,0.0,,,,0.0,55.3,137.3,107.6,607.0,476.0,260.7,204.5,0.0,0.0,54.0,398.0,312.1,3600.0,73.0,,,79068.24,7.2,7.6,America/Los_Angeles,,,,,0.6550251256281406,0.3449748743718593,0.6552387055430952,0.3447612944569048,1.0,0.0,0.0,69.4,0.4
2026-09-29T18:00,ensemble_member,ncep_gefs025,4,71.2,0.0,0.0,,,,0.0,55.4,97.1,54.3,423.8,236.8,99.9,55.8,0.0,0.0,55.0,197.0,110.1,3600.0,72.4,,,79068.24,7.2,6.9,America/Los_Angeles,,,,,0.5071065989847716,0.4928934010152284,0.5068119891008175,0.49318801089918257,1.0,0.0,0.0,51.6,0.4
2026-09-29T19:00,ensemble_member,ncep_gefs025,4,71.1,0.0,0.0,,,,0.0,55.8,26.3,0.0,53.3,0.0,4.7,0.0,0.0,0.0,57.0,31.0,0.0,196.58,71.8,,,79068.24,6.9,6.0,America/Los_Angeles,,,,,0.15161290322580645,0.8483870967741935,,,0.05460555555555556,0.0,0.0,5.2,0.4
2026-09-29T20:00,ensemble_member,ncep_gefs025,4,71.0,0.0,0.0,,,,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,71.4,,,79068.24,6.5,5.5,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T21:00,ensemble_member,ncep_gefs025,4,71.3,0.0,0.0,,,,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,71.4,,,79068.24,5.4,4.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T22:00,ensemble_member,ncep_gefs025,4,71.9,0.0,0.0,,,,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,71.6,,,79068.24,4.0,3.5,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-29T23:00,ensemble_member,ncep_gefs025,4,72.1,0.0,0.0,,,,0.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,71.6,,,79068.24,2.9,2.6,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-30T00:00,ensemble_member,ncep_gefs025,4,72.3,0.0,0.0,,,,0.0,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,71.3,,,79068.24,2.5,1.8,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-30T01:00,ensemble_member,ncep_gefs025,4,72.0,0.0,0.0,,,,0.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,71.0,,,79068.24,2.5,1.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-30T02:00,ensemble_member,ncep_gefs025,4,71.4,0.0,0.0,,,,0.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,70.5,,,79068.24,2.2,2.0,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-30T03:00,ensemble_member,ncep_gefs025,4,71.0,0.0,0.0,,,,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,70.1,,,79068.24,1.8,1.9,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-30T04:00,ensemble_member,ncep_gefs025,4,70.5,0.0,0.0,,,,0.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,69.5,,,79068.24,1.6,1.5,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-30T05:00,ensemble_member,ncep_gefs025,4,70.5,0.0,0.0,,,,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,69.4,,,79068.24,1.3,0.9,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-30T06:00,ensemble_member,ncep_gefs025,4,70.7,0.0,0.0,,,,0.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,69.5,,,79068.24,1.3,0.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-30T07:00,ensemble_member,ncep_gefs025,4,70.7,0.0,0.0,,,,0.0,53.6,1.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,14.9,0.0,70.0,,,79068.24,1.6,1.0,America/Los_Angeles,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4
2026-09-30T08:00,ensemble_member,ncep_gefs025,4,71.3,0.0,0.0,,,,0.0,53.1,62.6,111.0,289.7,513.5,41.4,73.4,0.0,0.0,53.0,104.0,184.3,3600.0,71.1,,,79068.24,2.0,1.6,America/Los_Angeles,,,,,0.39807692307692305,0.6019230769230769,0.39826370048833426,0.6022788931090612,1.0,0.0,-0.09999999999999432,65.2,0.4
2026-09-30T09:00,ensemble_member,ncep_gefs025,4,73.2,0.0,0.0,,,,0.0,52.5,122.3,156.4,523.3,669.1,177.7,227.2,0.0,0.0,48.0,300.0,383.6,3600.0,73.3,,,79068.24,2.5,2.2,America/Los_Angeles,,,,,0.5923333333333333,0.4076666666666667,0.5922836287799791,0.40771637122002086,1.0,0.0,0.0,79.2,0.4
2026-09-30T10:00,ensemble_member,ncep_gefs025,4,75.2,0.0,0.0,,,,0.0,51.4,146.0,167.9,698.9,803.8,362.0,416.4,0.0,0.0,42.0,508.0,584.3,3600.0,76.2,,,79068.24,3.1,3.4,America/Los_Angeles,,,,,0.7125984251968503,0.2874015748031496,0.7126476125278111,0.287352387472189,1.0,0.0,0.0,90.1,0.4
2026-09-30T11:00,ensemble_member,ncep_gefs025,4,77.9,0.0,0.0,,,,0.0,50.1,159.7,173.2,784.7,851.0,517.3,560.9,0.0,0.0,37.0,677.0,734.2,3600.0,78.5,,,79068.24,4.0,5.0,America/Los_Angeles,,,,,0.7641063515509601,0.23589364844903987,0.7639607736311631,0.23590302369926447,1.0,0.0,0.10000000000013642,94.1,0.4
2026-09-30T12:00,ensemble_member,ncep_gefs025,4,79.8,0.0,0.0,,,,0.0,50.0,174.7,181.6,815.4,847.6,614.3,638.6,0.0,0.0,35.0,789.0,820.2,3600.0,80.1,,,79068.24,4.9,6.5,America/Los_Angeles,,,,,0.7785804816223066,0.22141951837769328,0.778590587661546,0.22140941233845401,1.0,0.0,0.0,94.3,0.4
2026-09-30T13:00,ensemble_member,ncep_gefs025,4,80.9,0.0,0.0,,,,0.0,50.9,183.8,184.2,823.7,825.6,654.2,655.7,0.0,0.0,35.0,838.0,839.9,3600.0,81.2,,,79068.24,6.0,8.0,America/Los_Angeles,,,,,0.7806682577565633,0.21933174224343677,0.7806881771639481,0.2193118228360519,1.0,0.0,-1.1368683772161603e-13,93.1,0.4
2026-09-30T14:00,ensemble_member,ncep_gefs025,4,81.1,0.0,0.0,,,,0.0,52.2,178.9,172.8,827.0,799.2,644.1,622.4,0.0,0.0,36.0,823.0,795.3,3600.0,81.7,,,79068.24,7.4,9.2,America/Los_Angeles,,,,,0.7826245443499392,0.21737545565006075,0.7825977618508739,0.21727649943417582,1.0,0.0,0.09999999999990905,91.6,0.4
2026-09-30T15:00,ensemble_member,ncep_gefs025,4,79.8,0.0,0.0,,,,0.0,52.7,165.2,152.9,811.5,751.3,574.8,532.2,0.0,0.0,37.0,740.0,685.1,3600.0,81.4,,,79068.24,9.2,9.9,America/Los_Angeles,,,,,0.7767567567567567,0.22324324324324324,0.7768209020580937,0.2231790979419063,1.0,0.0,0.0,88.6,0.4
2026-09-30T16:00,ensemble_member,ncep_gefs025,4,77.5,0.0,0.0,,,,0.0,53.3,151.4,132.1,755.0,658.3,443.6,386.8,0.0,0.0,39.0,595.0,518.8,3600.0,80.5,,,79068.24,11.4,10.4,America/Los_Angeles,,,,,0.745546218487395,0.25445378151260506,0.7455666923670009,0.2546260601387818,1.0,0.0,-0.10000000000002274,82.4,0.4
2026-09-30T17:00,ensemble_member,ncep_gefs025,4,76.5,0.0,0.0,,,,0.0,53.3,135.5,105.9,627.7,490.6,266.5,208.3,0.0,0.0,40.0,402.0,314.2,3600.0,79.8,,,79068.24,12.3,10.3,America/Los_Angeles,,,,,0.6629353233830846,0.3370646766169154,0.6629535327816678,0.3370464672183323,1.0,0.0,-5.684341886080802e-14,70.4,0.4
2026-09-30T18:00,ensemble_member,ncep_gefs025,4,76.4,0.0,0.0,,,,0.0,52.3,96.1,52.8,441.6,242.5,101.9,55.9,0.0,0.0,39.0,198.0,108.7,3600.0,79.4,,,79068.24,11.4,9.0,America/Los_Angeles,,,,,0.5146464646464647,0.4853535353535353,0.514259429622815,0.4857405703771849,1.0,0.0,1.4210854715202004e-14,52.1,0.4
2026-09-30T19:00,ensemble_member,ncep_gefs025,4,76.3,0.0,0.0,,,,0.0,50.7,25.5,0.0,53.3,0.0,4.5,0.0,0.0,0.0,37.0,30.0,0.0,201.74,79.2,,,79068.24,9.2,7.4,America/Los_Angeles,,,,,0.15,0.85,,,0.05603888888888889,0.0,0.0,5.2,0.4
2026-09-30T20:00,ensemble_member,ncep_gefs025,4,76.2,0.0,0.0,,,,0.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,78.8,,,79068.24,7.4,6.0,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-30T21:00,ensemble_member,ncep_gefs025,4,76.6,0.0,0.0,,,,0.0,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,78.2,,,79068.24,6.3,3.2,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
